,Stock_Name,Adjusted_Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Label,negative_score,neutral_score,positive_score
1799,TITAN.NS,2024-11-05,3206.0,3258.89990234375,3185.0,3230.25,872402,0.0,0.0,-1,0.99253595,0.00418269,0.00328138
1800,TITAN.NS,2024-11-06,3145.0,3208.949951171875,3114.0,3177.050048828125,4522923,0.0,0.0,1,0.99283546,0.00416298,0.00300151
1801,TITAN.NS,2024-11-07,3180.0,3186.050048828125,3108.10009765625,3120.85009765625,1608603,0.0,0.0,-1,0.9925343,0.00419539,0.00327032
1802,TITAN.NS,2024-11-08,3121.0,3192.89990234375,3106.0,3186.25,1719882,0.0,0.0,1,0.9926543,0.00412349,0.00322225
1803,TITAN.NS,2024-11-11,3191.60009765625,3230.050048828125,3158.25,3206.60009765625,1054929,0.0,0.0,-1,0.99280304,0.00449225,0.00270465
1804,TITAN.NS,2024-11-12,3201.64990234375,3239.0,3185.0,3198.449951171875,992983,0.0,0.0,-1,0.99146324,0.0053042,0.00323251
1805,TITAN.NS,2024-11-13,3175.0,3221.60009765625,3162.199951171875,3187.85009765625,911537,0.0,0.0,-1,0.99248403,0.00439395,0.00312208
1806,TITAN.NS,2024-11-14,3145.050048828125,3195.14990234375,3136.0,3183.699951171875,1161637,0.0,0.0,1,0.99281824,0.00426241,0.00291937
1807,TITAN.NS,2024-11-18,3183.699951171875,3207.199951171875,3157.5,3172.300048828125,943251,0.0,0.0,1,0.99217236,0.00480441,0.00302323
1810,TITAN.NS,2024-11-22,3174.85009765625,3317.0,3152.14990234375,3308.699951171875,2207527,0.0,0.0,1,0.99272245,0.00413792,0.00313965
1811,TITAN.NS,2024-11-25,3360.0,3369.85009765625,3298.050048828125,3309.10009765625,1892510,0.0,0.0,-1,0.99254864,0.00432135,0.00313005
1812,TITAN.NS,2024-11-26,3310.0,3343.75,3295.699951171875,3327.5,721345,0.0,0.0,-1,0.99260885,0.00422069,0.00317048
1813,TITAN.NS,2024-11-27,3325.0,3329.89990234375,3280.14990234375,3291.64990234375,732835,0.0,0.0,-1,0.990473,0.00637289,0.00315409
1814,TITAN.NS,2024-11-28,3292.0,3305.0,3200.35009765625,3212.35009765625,1701387,0.0,0.0,-1,0.98989797,0.00691311,0.00318897
1815,TITAN.NS,2024-11-29,3212.35009765625,3260.0,3212.35009765625,3249.0,1139585,0.0,0.0,1,0.9880646,0.00897526,0.00296024
1816,TITAN.NS,2024-12-02,3249.0,3309.89990234375,3222.050048828125,3306.85009765625,915980,0.0,0.0,-1,0.99288636,0.00425411,0.00285945
1817,TITAN.NS,2024-12-03,3290.0,3338.699951171875,3276.60009765625,3332.75,1162310,0.0,0.0,1,0.990616,0.00669959,0.00268428
1818,TITAN.NS,2024-12-04,3342.0,3383.0,3338.0,3364.449951171875,1630076,0.0,0.0,1,0.99053043,0.00610213,0.00336746
1819,TITAN.NS,2024-12-05,3374.949951171875,3465.39990234375,3353.60009765625,3441.050048828125,2383630,0.0,0.0,1,0.10357264,0.8490364,0.047391
1820,TITAN.NS,2024-12-06,3453.949951171875,3499.64990234375,3430.0,3470.10009765625,1278516,0.0,0.0,-1,0.9811762,0.01559576,0.00322806
1821,TITAN.NS,2024-12-09,3467.5,3488.25,3446.89990234375,3468.199951171875,926422,0.0,0.0,1,0.9844147,0.01266636,0.00291898
1822,TITAN.NS,2024-12-10,3470.0,3516.949951171875,3436.050048828125,3475.75,1063355,0.0,0.0,1,0.9899588,0.0071622,0.00287906
1823,TITAN.NS,2024-12-11,3484.75,3490.75,3460.300048828125,3473.10009765625,554702,0.0,0.0,-1,0.9863129,0.01031251,0.00337458
1824,TITAN.NS,2024-12-12,3470.5,3473.10009765625,3412.0,3445.75,926472,0.0,0.0,-1,0.98954433,0.00765142,0.00280426
1825,TITAN.NS,2024-12-13,3420.0,3518.0,3380.25,3508.85009765625,1242351,0.0,0.0,-1,0.98696715,0.01043361,0.00259928
1826,TITAN.NS,2024-12-16,3505.0,3511.0,3429.0,3438.199951171875,1295227,0.0,0.0,-1,0.99114144,0.00610813,0.00275043
1827,TITAN.NS,2024-12-17,3422.050048828125,3449.39990234375,3397.60009765625,3406.10009765625,1005604,0.0,0.0,-1,0.9833139,0.01296383,0.00372224
1828,TITAN.NS,2024-12-18,3401.199951171875,3424.0,3390.0,3401.89990234375,646145,0.0,0.0,-1,0.9904006,0.00697252,0.00262687
1829,TITAN.NS,2024-12-19,3349.60009765625,3399.949951171875,3332.0,3356.85009765625,732634,0.0,0.0,-1,0.9924079,0.0046101,0.00298201
1830,TITAN.NS,2024-12-20,3350.0,3419.0,3333.14990234375,3356.25,1235769,0.0,0.0,1,0.9909887,0.00619724,0.00281412
1831,TITAN.NS,2024-12-23,3378.10009765625,3406.300048828125,3336.64990234375,3396.949951171875,691202,0.0,0.0,-1,0.9920501,0.00550067,0.00244925
1832,TITAN.NS,2024-12-24,3385.35009765625,3419.0,3338.199951171875,3353.39990234375,485245,0.0,0.0,1,0.9909037,0.00658251,0.00251382
1833,TITAN.NS,2024-12-26,3365.0,3371.85009765625,3312.64990234375,3323.050048828125,637094,0.0,0.0,-1,0.98639953,0.01076638,0.00283409
1834,TITAN.NS,2024-12-27,3319.85009765625,3345.0,3301.10009765625,3309.199951171875,568989,0.0,0.0,-1,0.9927093,0.00435408,0.00293665
1835,TITAN.NS,2024-12-30,3309.949951171875,3317.949951171875,3247.449951171875,3257.35009765625,941859,0.0,0.0,-1,0.99249566,0.00419426,0.00331011
1836,TITAN.NS,2024-12-31,3250.0,3275.64990234375,3230.800048828125,3253.14990234375,616440,0.0,0.0,-1,0.99278355,0.00415584,0.00306066
1837,TITAN.NS,2025-01-01,3248.0,3269.89990234375,3244.050048828125,3253.85009765625,357376,0.0,0.0,1,0.99274606,0.00418481,0.00306918
1842,VEDL.NS,2024-09-02,444.0369662545738,444.9293440343261,433.0464060866248,435.1599731445313,11933834,0.0,0.0,1,0.99258363,0.00420735,0.00320909
1843,VEDL.NS,2024-09-03,444.318732938765,444.553573706703,434.07968119008376,436.381103515625,23319237,0.0,0.0,-1,0.992661,0.0041946,0.00314438
1844,VEDL.NS,2024-09-04,432.5297651384615,434.878172965976,427.4102246076447,431.4964599609375,15530065,0.0,0.0,1,0.06002855,0.8879421,0.05202945
1847,VEDL.NS,2024-09-09,432.9994235335081,433.422119719589,424.1693876408919,432.34185791015625,14042464,0.0,0.0,0,0.9924946,0.00414478,0.00336057
1848,VEDL.NS,2024-09-10,431.8999550809999,436.0245233709162,429.10117299433966,432.0963745117188,13192375,20.0,0.0,0,0.96787363,0.02736027,0.00476607
1849,VEDL.NS,2024-09-11,432.096368465436,432.5382971936708,416.923881721334,418.15142822265625,13394230,0.0,0.0,1,0.99239373,0.00418475,0.00342159
1850,VEDL.NS,2024-09-12,422.32508138898055,435.5825834482434,421.0975349020118,433.7658386230469,13025897,0.0,0.0,1,0.97640353,0.01969081,0.00390569
1851,VEDL.NS,2024-09-13,436.9083474817505,448.2017753643528,436.51553859275685,445.89398193359375,15909513,0.0,0.0,1,0.9916224,0.00545803,0.00291953
1852,VEDL.NS,2024-09-16,449.77301936946566,462.5395024520051,436.4173079969299,438.2831726074219,34590598,0.0,0.0,1,0.98935986,0.00754355,0.00309664
1853,VEDL.NS,2024-09-17,442.60416382363707,446.090383783998,439.01970418315256,441.7203063964844,11644008,0.0,0.0,0,0.99197984,0.00471263,0.00330758
1854,VEDL.NS,2024-09-18,442.7023463546502,442.89876577734327,437.6448608989656,440.2472534179688,5180919,0.0,0.0,1,0.9606578,0.03325923,0.0060829
1858,VEDL.NS,2024-09-24,448.10356511105147,464.9946170420485,447.8089659370097,461.75390625,28418267,0.0,0.0,1,0.9924178,0.00461441,0.00296782
1859,VEDL.NS,2024-09-25,469.41378547386194,477.27008313869646,465.28921721206495,471.2305603027344,24495683,0.0,0.0,1,0.9924785,0.00418804,0.00333345
1860,VEDL.NS,2024-09-26,475.84610071750456,495.8305632041133,468.4317320408842,492.7371520996094,42980530,0.0,0.0,1,0.992663,0.00425968,0.00307723
1861,VEDL.NS,2024-09-27,496.91080455519767,506.6329964459248,496.91080455519767,503.7850646972656,24451210,0.0,0.0,1,0.0659591,0.8794056,0.05463523
1862,VEDL.NS,2024-09-30,509.6772877437508,514.2437845285323,499.36589752928177,503.4413757324219,19027211,0.0,0.0,-1,0.9926906,0.00415151,0.00315784
1863,VEDL.NS,2024-10-01,501.1335561108703,511.985054856974,497.0581078472357,506.8785095214844,14071685,0.0,0.0,-1,0.99203616,0.00494843,0.00301535
1864,VEDL.NS,2024-10-03,503.7850721067607,511.15035093873087,499.8569233963766,502.5575256347656,13155901,0.0,0.0,1,0.16890897,0.78572327,0.04536772
1865,VEDL.NS,2024-10-04,504.7671018715968,506.682086327545,492.14791833092767,499.5623168945313,12088199,0.0,0.0,1,0.99190485,0.00515809,0.00293708
1866,VEDL.NS,2024-10-07,503.68690665638,504.57070417801816,482.5239868970607,491.3132019042969,15751180,0.0,0.0,-1,0.9927676,0.00431228,0.0029201
1867,VEDL.NS,2024-10-08,491.3131862678471,494.6521366356668,475.89522061443984,488.514404296875,13145961,0.0,0.0,-1,0.13606876,0.8161253,0.04780591
1868,VEDL.NS,2024-10-09,490.03657035923726,493.473700612258,480.3634977961424,487.3359680175781,11444008,0.0,0.0,-1,0.99237144,0.00423976,0.00338886
1869,VEDL.NS,2024-10-10,479.2341529187817,490.42937098898864,478.7922241916512,483.6533203125,9613583,0.0,0.0,1,0.9826166,0.0134931,0.00389025
1870,VEDL.NS,2024-10-11,487.1886609937322,494.4557302810439,485.5191857656998,488.5635070800781,8286066,0.0,0.0,1,0.99237204,0.00458325,0.00304471
1871,VEDL.NS,2024-10-14,491.0186060323376,497.9419563896346,485.3718920629657,490.1838684082031,7263419,0.0,0.0,0,0.9924442,0.00473731,0.00281844
1872,VEDL.NS,2024-10-15,491.01860553640006,491.95155287467816,477.66289347193054,481.0509338378906,7413480,0.0,0.0,-1,0.05697997,0.89066917,0.05235083
1873,VEDL.NS,2024-10-16,481.24732019158745,487.5814721498733,477.1227819133477,477.95751953125,7989101,0.0,0.0,1,0.99235994,0.0046696,0.00297044
1875,VEDL.NS,2024-10-18,464.15986856069327,474.9622775739172,455.6652529214464,472.2125854492188,10334732,0.0,0.0,1,0.9914948,0.00502803,0.00347715
1876,VEDL.NS,2024-10-21,475.79700439453126,480.7071901983964,465.4856142064145,466.4676513671875,5567492,0.0,0.0,-1,0.99249893,0.00438308,0.00311795
1877,VEDL.NS,2024-10-22,467.4496998779164,470.0520924232734,450.3131390185829,452.4736328125,7805984,0.0,0.0,-1,0.988493,0.00852029,0.00298666
1878,VEDL.NS,2024-10-23,451.7371159135394,462.3431057776636,445.94310237722345,454.6832275390625,9830637,0.0,0.0,1,0.99081755,0.00621737,0.00296512
1880,VEDL.NS,2024-10-25,463.2269506062129,463.7670590684016,440.9837844646835,447.2197265625,11660475,0.0,0.0,1,0.9786209,0.01759575,0.00378345
1881,VEDL.NS,2024-10-28,449.773038982946,463.2760505244646,447.2197362612158,460.7227478027344,6637174,0.0,0.0,1,0.04558801,0.8919914,0.06242066
1883,VEDL.NS,2024-10-30,462.39220495181297,465.9275447382982,458.6604457446469,460.08441162109375,5903663,0.0,0.0,-1,0.98974645,0.00742377,0.00282974
1884,VEDL.NS,2024-10-31,459.5934144373368,461.3610694281831,451.7371167546473,455.71435546875,6616282,0.0,0.0,-1,0.9917046,0.00529477,0.00300071
1887,VEDL.NS,2024-11-05,450.7550639498529,462.83410923133886,449.08558876228017,461.3610534667969,5654407,0.0,0.0,1,0.99209714,0.00492213,0.00298067
1889,VEDL.NS,2024-11-07,465.4856403762959,466.4676775922797,443.29159330118375,449.6748352050781,16220004,0.0,0.0,1,0.9921274,0.00486725,0.00300537
1890,VEDL.NS,2024-11-08,452.7191565685072,459.3969976494377,445.2065778601111,449.6748352050781,13143777,0.0,0.0,1,0.99231744,0.00453802,0.00314464
1891,VEDL.NS,2024-11-11,452.2281189572756,453.6029650080004,444.9610498582474,448.00537109375,7271375,0.0,0.0,-1,0.99234664,0.00451029,0.00314303
1892,VEDL.NS,2024-11-12,448.0053853596057,450.6077779615952,435.0915721253424,436.7610473632813,8421968,0.0,0.0,-1,0.99231553,0.00477994,0.00290442
1893,VEDL.NS,2024-11-13,436.02451795212767,437.3993640418811,424.5346706940088,426.940673828125,7960930,0.0,0.0,-1,0.9828646,0.0133416,0.00379374
1894,VEDL.NS,2024-11-14,427.1861641297903,431.9981402146145,422.5214876249248,425.6148986816406,7028180,0.0,0.0,1,0.9914009,0.00569497,0.00290415
1895,VEDL.NS,2024-11-18,436.3682282716432,451.1478758884313,431.1634132199656,439.4616394042969,13385897,0.0,0.0,1,0.9923233,0.00449195,0.00318466
1897,VEDL.NS,2024-11-21,434.06045154714064,437.74309112474646,429.1993553169419,434.8460693359375,6484933,0.0,0.0,0,0.98548466,0.01113313,0.00338226
1898,VEDL.NS,2024-11-22,435.7790152200037,439.7071640895925,433.3730120496216,437.3502807617188,6859041,0.0,0.0,1,0.96077025,0.03383684,0.00539286
1899,VEDL.NS,2024-11-25,443.880811456786,445.64846641730657,434.7969674170177,435.8280944824219,12634711,0.0,0.0,-1,0.9919206,0.00518278,0.00289665
1900,VEDL.NS,2024-11-26,437.0065386157964,445.05925536007055,435.091554155452,440.345458984375,6483177,0.0,0.0,1,0.9591499,0.03576893,0.00508109
1901,VEDL.NS,2024-11-27,443.2915896510745,443.43888923837966,436.2209397358504,437.7921752929688,6120311,0.0,0.0,1,0.98445433,0.01204698,0.00349871
1902,VEDL.NS,2024-11-28,443.88082009582325,448.1526879645188,440.8364987428795,443.7335205078125,10793434,0.0,0.0,0,0.95797056,0.03645017,0.0055793
1903,VEDL.NS,2024-11-29,444.2736044502792,449.576599111569,440.9837739758785,445.3538513183594,6826623,0.0,0.0,0,0.9728134,0.02192456,0.00526207
1904,VEDL.NS,2024-12-02,445.353871388963,452.9155698369093,444.8628527876521,452.2772216796875,5709168,0.0,0.0,1,0.97769463,0.01730768,0.00499771
1905,VEDL.NS,2024-12-03,456.1562845326412,460.8700511579215,452.7191542939669,459.9371337890625,5333303,0.0,0.0,1,0.6287649,0.34911764,0.02211745
1906,VEDL.NS,2024-12-04,461.5083816551879,463.4233361617968,455.7634581965689,459.9862060546875,4980949,0.0,0.0,0,0.97578806,0.01926905,0.00494289
1907,VEDL.NS,2024-12-05,461.45927054898607,465.8784379131974,458.6604585577729,464.0125732421875,7267698,0.0,0.0,1,0.10705165,0.84277,0.05017831
1908,VEDL.NS,2024-12-06,466.4676572402407,496.4688808918282,464.30716347158005,492.3934326171875,25827648,0.0,0.0,1,0.95537823,0.03918883,0.00543287
1909,VEDL.NS,2024-12-09,490.9695139086994,492.688079021934,480.0197750688583,488.12158203125,11524481,0.0,0.0,-1,0.20262043,0.7522564,0.04512312
1910,VEDL.NS,2024-12-10,489.4964441854781,495.830566012598,484.5371384465958,491.26409912109375,10316327,0.0,0.0,0,0.99230814,0.00460387,0.00308802
1911,VEDL.NS,2024-12-11,490.0365622971576,515.5695294709574,489.5455436976615,505.1108093261719,32419915,0.0,0.0,1,0.04609412,0.8923572,0.06154868
1912,VEDL.NS,2024-12-12,509.67730151647805,517.1407601835913,506.73118994701866,512.6234130859375,20273326,0.0,0.0,1,0.38630393,0.5803797,0.03331637
1913,VEDL.NS,2024-12-13,511.15034160301934,511.8377796025396,497.59824078746993,510.1683044433594,10678273,0.0,0.0,1,0.9919966,0.0053567,0.00264671
1914,VEDL.NS,2024-12-16,512.6234264680622,517.4845226723287,500.8389798825895,504.2270202636719,13821306,0.0,0.0,-1,0.05594949,0.8886919,0.05535862
1915,VEDL.NS,2024-12-17,504.22701414885455,505.7491598265932,490.3802835849655,494.1611328125,12711460,0.0,0.0,-1,0.1287376,0.8217633,0.04949909
1916,VEDL.NS,2024-12-18,493.9646976588057,498.7275839382618,486.3539095736054,487.8269653320313,6546985,0.0,0.0,-1,0.14820015,0.8018405,0.04995937
1917,VEDL.NS,2024-12-19,473.5874471521452,484.63536582598994,467.98982303630487,483.4569091796875,9500042,0.0,0.0,1,0.9890192,0.00763564,0.0033451
1918,VEDL.NS,2024-12-20,483.407803854685,485.6173875188253,466.4676624296097,468.67724609375,13786961,0.0,0.0,1,0.9893299,0.00758372,0.00308645
1919,VEDL.NS,2024-12-23,471.8197818638142,475.7970205119136,460.084425407289,464.7000122070313,9725884,0.0,0.0,-1,0.9905344,0.00686558,0.00259999
1920,VEDL.NS,2024-12-24,465.7000122070313,466.7999877929688,457.5,462.1000061035156,8942361,8.5,0.0,-1,0.93938655,0.05395661,0.00665691
1921,VEDL.NS,2024-12-26,462.7999877929688,464.7999877929688,453.8999938964844,460.4500122070313,5351568,0.0,0.0,-1,0.97492266,0.02013551,0.00494173
1922,VEDL.NS,2024-12-27,461.1000061035156,463.1000061035156,450.2000122070313,451.1000061035156,4487792,0.0,0.0,-1,0.07786524,0.8710946,0.05104017
1923,VEDL.NS,2024-12-30,451.1499938964844,452.8999938964844,437.25,439.6499938964844,18171489,0.0,0.0,-1,0.05979452,0.88855183,0.05165362
1924,VEDL.NS,2024-12-31,439.0,446.5,438.0499877929688,444.4500122070313,7109627,0.0,0.0,1,0.990315,0.00674721,0.00293782
1925,VEDL.NS,2025-01-01,444.75,447.4500122070313,438.7999877929688,444.4500122070313,5403126,0.0,0.0,0,0.15067446,0.8027147,0.04661078
1933,ZOMATO.NS,2024-09-05,248.0500030517578,261.6000061035156,246.0,254.8500061035156,115627516,0.0,0.0,1,0.9925391,0.00420795,0.00325292
1934,ZOMATO.NS,2024-09-06,255.0,262.1499938964844,254.25,259.95001220703125,75700809,0.0,0.0,1,0.99263567,0.00416241,0.00320189
1935,ZOMATO.NS,2024-09-09,260.0,265.0,256.29998779296875,263.20001220703125,58534619,0.0,0.0,1,0.992458,0.00418313,0.00335889
1936,ZOMATO.NS,2024-09-10,265.8500061035156,270.29998779296875,259.54998779296875,267.70001220703125,68658961,0.0,0.0,1,0.9925944,0.00420001,0.00320562
1938,ZOMATO.NS,2024-09-12,276.29998779296875,286.0,274.29998779296875,283.8999938964844,101691858,0.0,0.0,1,0.9926595,0.00413029,0.00321021
1940,ZOMATO.NS,2024-09-16,274.5,282.0,269.20001220703125,277.70001220703125,47792145,0.0,0.0,1,0.9926765,0.00418369,0.00313979
1943,ZOMATO.NS,2024-09-19,276.5,280.95001220703125,272.25,278.8500061035156,48225291,0.0,0.0,1,0.9924905,0.00416889,0.00334062
1944,ZOMATO.NS,2024-09-20,279.0,293.0,278.95001220703125,290.5,84416068,0.0,0.0,1,0.9925402,0.00420221,0.00325758
1949,ZOMATO.NS,2024-09-27,275.3999938964844,286.8999938964844,273.5,278.1499938964844,58812631,0.0,0.0,1,0.992508,0.00418859,0.00330341
1950,ZOMATO.NS,2024-09-30,277.8999938964844,277.8999938964844,272.45001220703125,273.29998779296875,40976919,0.0,0.0,-1,0.99258035,0.00409249,0.00332723
1954,ZOMATO.NS,2024-10-07,278.54998779296875,279.0,261.6000061035156,266.1000061035156,51381672,0.0,0.0,-1,0.9568047,0.03766797,0.00552738
1955,ZOMATO.NS,2024-10-08,266.0,280.8999938964844,262.6000061035156,278.70001220703125,68958719,0.0,0.0,1,0.9925384,0.0041904,0.00327123
1956,ZOMATO.NS,2024-10-09,279.0,290.0,275.3500061035156,279.95001220703125,62967866,0.0,0.0,0,0.9827571,0.01402865,0.00321423
1958,ZOMATO.NS,2024-10-11,276.3999938964844,279.0,275.5,277.54998779296875,17126335,0.0,0.0,1,0.98121095,0.01518186,0.00360716
1959,ZOMATO.NS,2024-10-14,280.8999938964844,285.25,278.0,280.04998779296875,45217362,0.0,0.0,1,0.9927079,0.00418524,0.00310689
1960,ZOMATO.NS,2024-10-15,283.0,283.0,276.1000061035156,279.54998779296875,23988729,0.0,0.0,-1,0.9861194,0.01057642,0.00330419
1961,ZOMATO.NS,2024-10-16,279.0,279.3999938964844,273.0,274.25,20872032,0.0,0.0,-1,0.9789444,0.0168057,0.00424987
1962,ZOMATO.NS,2024-10-17,275.0,275.1499938964844,268.6000061035156,270.54998779296875,25228600,0.0,0.0,-1,0.24084422,0.7222107,0.03694507
1963,ZOMATO.NS,2024-10-18,256.8999938964844,270.29998779296875,255.25,257.45001220703125,108015952,0.0,0.0,0,0.9925563,0.00416144,0.00328233
1964,ZOMATO.NS,2024-10-21,258.0,267.0,254.5,265.70001220703125,88316113,0.0,0.0,1,0.99247193,0.00415837,0.00336972
1965,ZOMATO.NS,2024-10-22,267.0,270.8999938964844,252.75,256.3500061035156,69963412,0.0,0.0,-1,0.9925247,0.00416164,0.00331374
1966,ZOMATO.NS,2024-10-23,256.3500061035156,268.0,242.1000061035156,264.04998779296875,161602998,0.0,0.0,1,0.99280035,0.00423692,0.00296273
1967,ZOMATO.NS,2024-10-24,267.20001220703125,268.3999938964844,252.5500030517578,254.3000030517578,60352258,0.0,0.0,-1,0.99267477,0.00411689,0.00320835
1968,ZOMATO.NS,2024-10-25,256.0,257.95001220703125,246.5,253.8000030517578,66829144,0.0,0.0,-1,0.98751175,0.00909174,0.0033965
1969,ZOMATO.NS,2024-10-28,252.0,259.25,247.1000061035156,253.9499969482422,41028381,0.0,0.0,1,0.9928122,0.00421809,0.00296966
1970,ZOMATO.NS,2024-10-29,254.9499969482422,255.8999938964844,248.4499969482422,252.25,30238688,0.0,0.0,-1,0.96677923,0.02744849,0.00577225
1971,ZOMATO.NS,2024-10-30,249.1499938964844,250.5,245.0500030517578,246.8500061035156,48399791,0.0,0.0,-1,0.9926432,0.00414152,0.00321527
1973,ZOMATO.NS,2024-11-01,244.3999938964844,250.0,244.1499938964844,248.9900054931641,13009914,0.0,0.0,-1,0.9927241,0.00416819,0.0031077
1974,ZOMATO.NS,2024-11-04,242.92999267578125,246.9900054931641,240.0,245.0800018310547,49186567,0.0,0.0,1,0.9925162,0.00417016,0.0033136
1976,ZOMATO.NS,2024-11-06,243.3000030517578,256.1400146484375,243.3000030517578,254.94000244140625,61727658,0.0,0.0,1,0.99258876,0.00419433,0.0032169
1978,ZOMATO.NS,2024-11-08,256.20001220703125,258.1199951171875,245.8999938964844,248.72999572753903,48676279,0.0,0.0,-1,0.9925016,0.0041727,0.00332566
1979,ZOMATO.NS,2024-11-11,244.75,259.5,244.0,258.6199951171875,43972581,0.0,0.0,1,0.9926132,0.004201,0.00318572
1980,ZOMATO.NS,2024-11-12,259.95001220703125,264.8999938964844,255.3000030517578,260.989990234375,50975031,0.0,0.0,-1,0.98285437,0.01277624,0.00436934
1981,ZOMATO.NS,2024-11-13,258.0799865722656,263.42999267578125,254.52999877929688,258.3999938964844,61475328,0.0,0.0,1,0.9925137,0.00418596,0.00330032
1982,ZOMATO.NS,2024-11-14,261.5,271.0,260.70001220703125,269.6600036621094,84971093,0.0,0.0,1,0.99270755,0.00412501,0.00316751
1983,ZOMATO.NS,2024-11-18,274.29998779296875,274.3999938964844,269.3599853515625,270.7900085449219,59799056,0.0,0.0,-1,0.9924907,0.00425343,0.00325592
1984,ZOMATO.NS,2024-11-19,271.94000244140625,272.70001220703125,267.6600036621094,271.3599853515625,42992794,0.0,0.0,1,0.04451548,0.89332837,0.06215618
1985,ZOMATO.NS,2024-11-21,273.70001220703125,275.489990234375,262.1099853515625,266.8099975585937,57742968,0.0,0.0,-1,0.9925176,0.00416405,0.0033183
1986,ZOMATO.NS,2024-11-22,266.79998779296875,268.989990234375,262.54998779296875,264.20001220703125,26626294,0.0,0.0,1,0.99249744,0.00418583,0.00331674
1987,ZOMATO.NS,2024-11-25,273.25,284.3399963378906,271.1700134277344,273.3099975585937,119525837,0.0,0.0,0,0.99242496,0.0042276,0.00334746
1988,ZOMATO.NS,2024-11-26,273.79998779296875,281.1400146484375,272.6099853515625,280.1099853515625,48373365,0.0,0.0,1,0.9925916,0.00414236,0.003266
1989,ZOMATO.NS,2024-11-27,281.0,289.70001220703125,278.760009765625,284.7200012207031,66635986,0.0,0.0,1,0.53589606,0.44086778,0.02323614
1990,ZOMATO.NS,2024-11-28,285.6000061035156,288.25,281.42999267578125,286.1300048828125,49584020,0.0,0.0,0,0.9891887,0.00786225,0.00294905
1991,ZOMATO.NS,2024-11-29,285.0,287.489990234375,273.6199951171875,279.760009765625,73433199,0.0,0.0,1,0.9823646,0.01396635,0.00366909
1992,ZOMATO.NS,2024-12-02,281.8999938964844,285.70001220703125,280.45001220703125,282.5,35170688,0.0,0.0,-1,0.99258196,0.00416332,0.00325462
1993,ZOMATO.NS,2024-12-03,279.70001220703125,282.3500061035156,279.0,279.8500061035156,30078648,0.0,0.0,1,0.15614577,0.79043233,0.0534218
